eye_shoulder_y_ratio,shoulder_y_diff,wrist_distance_x,wrist_shoulder_ratio,nose_eye_center_offset_x,shoulder_span,hip_shoulder_y_diff,body_lean_x,shoulder_center_x,hip_center_x,spine_angle,eye_distance,head_tilt_angle,eye_distance_ratio,shoulder_slope,head_direction,arm_position,posture,confidence_label
-0.6189054995775223,0.08573144674301147,0.6968614757061005,1.2130770462939577,0.006556004285812378,0.5808098358342563,1.107071191072464,0.025244414806365967,0.539856031537056,0.51461161673069,91.30628257624444,0.1833584472679741,-5.697186507140436,0.3156944596239559,0.08573144674301147,Looking Straight,Partially Open,Slouched,Neutral
-0.6183554753661156,0.08593451976776123,0.697856605052948,1.2188759899863795,0.005007266998291016,0.5789443901064635,1.1071563363075256,0.024619579315185547,0.5391339063644409,0.5145143270492554,91.27386305760547,0.18394651528548417,-5.529091076910174,0.3177274336342698,0.08593451976776123,Looking Straight,Partially Open,Slouched,Neutral
-0.6181307584047318,0.08498579263687134,0.7076553106307983,1.2374992013914436,0.004614144563674927,0.5781138430211709,1.108529657125473,0.024437740445137024,0.5389604419469833,0.5145227015018463,91.26289145355763,0.18415637191020393,-5.611894337298988,0.3185468989080409,0.08498579263687134,Looking Straight,Partially Open,Slouched,Neutral
-0.619834840297699,0.0852351188659668,0.7176956534385681,1.2563895500774822,0.004947885870933533,0.5775507045869833,1.1092024445533752,0.025592997670173645,0.5382451564073563,0.5126521587371826,91.32177008836963,0.18564578365503856,-6.129145764127596,0.3214363382827091,0.0852351188659668,Looking Straight,Partially Open,Slouched,Neutral
-0.6176716387271881,0.08501952886581421,0.725285992026329,1.27023987589886,0.006175145506858826,0.5772686044385048,1.1088172495365143,0.026499256491661072,0.5381040722131729,0.5116048157215118,91.3690322733693,0.18582267005216543,-5.9857601616369225,0.32189983765514263,0.08501952886581421,Looking Straight,Partially Open,Slouched,Neutral
-0.6164367496967316,0.08334875106811523,0.7273224294185638,1.277525233506932,0.00578683614730835,0.5753802761148742,1.1092930436134338,0.027367547154426575,0.5384736061096191,0.5111060589551926,91.41326670539482,0.18524800184239545,-5.822079284107311,0.3219575114622296,0.08334875106811523,Looking Straight,Partially Open,Slouched,Neutral
-0.613833837211132,0.08206522464752197,0.744566485285759,1.3159278506930672,0.006487041711807251,0.5717215234275784,1.1091495752334595,0.03023502230644226,0.5401483774185181,0.5099133551120758,91.5614758441423,0.1856697942973789,-6.124497689411457,0.3247556488415084,0.08206522464752197,Looking Straight,Partially Open,Slouched,Neutral
-0.6156914830207825,0.07938486337661743,0.7434000670909882,1.3178844652554738,0.007321268320083618,0.5696346168193818,1.1075879037380219,0.030775025486946106,0.5411290675401688,0.5103540420532227,91.59158970975656,0.1844401322677443,-5.654128744570966,0.3237867342009274,0.07938486337661743,Looking Straight,Partially Open,Stiff,Neutral
-0.6163835823535919,0.07760065793991089,0.737122118473053,1.3076955602599938,0.006833285093307495,0.5689867984080016,1.10636505484581,0.03081430494785309,0.5419565141201019,0.5111422091722488,91.59538057071124,0.18560747980473155,-5.601887902590426,0.326207005723248,0.07760065793991089,Looking Straight,Partially Open,Stiff,Neutral
-0.6181252151727676,0.07666951417922974,0.7350630611181259,1.3037788752097277,0.007915481925010681,0.5689735663202593,1.1056882441043854,0.029919251799583435,0.5417988747358322,0.5118796229362488,91.55001072908959,0.1861132605852055,-6.1730079762224355,0.32710352747819493,0.07666951417922974,Looking Straight,Partially Open,Stiff,Neutral
-0.6201008558273315,0.07168334722518921,0.7350168377161026,1.2969510666011645,0.0066069066524505615,0.5712323126410823,1.1032719910144806,0.02685008943080902,0.5401927530765533,0.5133426636457443,91.39411967705173,0.18430735492221936,-5.969451251017283,0.3226486857336162,0.07168334722518921,Looking Straight,Partially Open,Stiff,Neutral
-0.6199129670858383,0.06927096843719482,0.7323901951313019,1.2892909510014736,0.006361439824104309,0.5722546396118496,1.1020214557647705,0.025290071964263916,0.5394375324249268,0.5141474604606628,91.31463873650974,0.18447910348361754,-5.949541876550162,0.3223724033216166,0.06927096843719482,Looking Straight,Partially Open,Stiff,Neutral
-0.6206481456756592,0.06969302892684937,0.7369918525218964,1.2953082402252472,0.00704801082611084,0.5732127735017748,1.1041510999202728,0.02936290204524994,0.5386582911014557,0.5092953890562057,91.52331862930383,0.1858259982077392,-6.888193867542356,0.32418328201676727,0.06969302892684937,Looking Straight,Partially Open,Stiff,Neutral
-0.6105420589447021,0.06656676530838013,0.7119949162006378,1.2558109702438414,0.0068537890911102295,0.5708447541703777,1.1060414612293243,0.030595824122428894,0.535065084695816,0.5044692605733871,91.58453793822696,0.1848588256171367,-6.9397061001767835,0.3238337994115343,0.06656676530838013,Looking Straight,Partially Open,Stiff,Neutral
-0.6112263649702072,0.06485050916671753,0.6959505379199982,1.2313848860100676,0.007012218236923218,0.5688755914957567,1.106228083372116,0.029979661107063293,0.5332166999578476,0.5032370388507843,91.5523812298305,0.1829046733258612,-6.768380463857198,0.32151963638472525,0.06485050916671753,Looking Straight,Partially Open,Stiff,Neutral
-0.6104858219623566,0.06201446056365967,0.6956993788480759,1.2416061251206143,0.007363706827163696,0.5637335075180022,1.103388249874115,0.026819691061973572,0.5322022587060928,0.5053825676441193,91.39239527635188,0.18189434633475832,-8.392583850608508,0.32266016461501484,0.06201446056365967,Looking Straight,Partially Open,Stiff,Neutral
-0.607952244579792,0.06181615591049194,0.6986615508794785,1.249248278707787,0.006376802921295166,0.5626615589334074,1.101583570241928,0.024795427918434143,0.531041219830513,0.5062457919120789,91.2894468962911,0.18265961540134962,-6.416330547759194,0.3246349648403258,0.06181615591049194,Looking Straight,Partially Open,Stiff,Neutral
-0.607045866549015,0.061579108238220215,0.7002164572477341,1.2534778772302664,0.005615636706352234,0.5619928036769214,1.0995776653289795,0.023425474762916565,0.5303504914045334,0.5069250166416168,91.22044843133406,0.18383347246165904,-7.002912878048894,0.327110011478619,0.061579108238220215,Looking Straight,Partially Open,Stiff,Neutral
-0.607515349984169,0.05957072973251343,0.6913279443979263,1.2332177577119536,0.00805923342704773,0.5637350043105294,1.0971181094646454,0.018350526690483093,0.5284724235534668,0.5101218968629837,90.95824660103587,0.18253730265817344,-8.220017818039524,0.3237998372682639,0.05957072973251343,Looking Straight,Partially Open,Stiff,Neutral
-0.6091795563697815,0.05987226963043213,0.6953996270895004,1.2375139811977545,0.008018016815185547,0.5651034054059138,1.0964374542236328,0.01801968365907669,0.5284027680754662,0.5103830844163895,90.94155747544032,0.1840685393485761,-8.377224709515378,0.3257254116463157,0.05987226963043213,Looking Straight,Partially Open,Stiff,Neutral
-0.6094296276569366,0.060484111309051514,0.6995820552110672,1.2432506157390286,0.006421700119972229,0.5659353583332285,1.09561088681221,0.018198974430561066,0.5282940194010735,0.5100950449705124,90.95164127371162,0.18371477157514968,-8.123660240762856,0.32462147641069733,0.060484111309051514,Looking Straight,Partially Open,Stiff,Neutral
-0.6070634350180626,0.061418235301971436,0.6995015293359756,1.243431025497934,0.007089167833328247,0.5658904151510589,1.1045954525470734,0.01955990493297577,0.5284595489501953,0.5088996440172195,91.0144735636171,0.1818704664946875,-8.153198393954328,0.32138813739430266,0.061418235301971436,Looking Straight,Partially Open,Stiff,Neutral
-0.6052473112940788,0.06147521734237671,0.7067986875772476,1.2565860890969613,0.006538122892379761,0.5658148645405677,1.10777947306633,0.021957144141197205,0.5285647958517075,0.5066076517105103,91.1355030581801,0.18374481226117562,-8.319583023475664,0.3247436993553949,0.06147521734237671,Looking Straight,Partially Open,Stiff,Neutral
-0.6053501740098,0.061477601528167725,0.7105979770421982,1.2633705992082018,0.007724881172180176,0.5658018808164911,1.109629064798355,0.022637873888015747,0.52863410115242,0.5059962272644043,91.16874617534215,0.181850211013758,-7.653685424328948,0.3214026272788907,0.061477601528167725,Looking Straight,Partially Open,Stiff,Neutral
-0.598464772105217,0.06396007537841797,0.6992124021053314,1.2456433109093596,0.005155801773071289,0.5649486048284412,1.1077755093574524,0.027607813477516174,0.5282135158777237,0.5006057024002075,91.42762122433841,0.181698645658278,-5.484527184811125,0.3216197794018001,0.06396007537841797,Looking Straight,Partially Open,Stiff,Neutral
-0.5942490473389626,0.07096868753433228,0.7023742944002151,1.258124925806709,0.004929155111312866,0.5627535640725515,1.1124038398265839,0.031127944588661194,0.5297687500715256,0.4986408054828644,91.6028662397089,0.18006340194971168,-4.424176307484282,0.31996847900282244,0.07096868753433228,Looking Straight,Partially Open,Stiff,Neutral
-0.5932366251945496,0.07602280378341675,0.7039059847593307,1.2661454564603285,0.0047599077224731445,0.5611079150418012,1.1150172054767609,0.03359705209732056,0.5310183465480804,0.4974212944507599,91.72588103167735,0.17956130968763137,-2.211062718080486,0.3200120776664761,0.07602280378341675,Looking Straight,Partially Open,Stiff,Neutral
-0.5867438912391663,0.07830965518951416,0.7083703577518463,1.2967358364259176,0.003957390785217285,0.5518464213204738,1.1160998940467834,0.03844928741455078,0.5360378623008728,0.497588574886322,91.9730411592083,0.18077292556619198,-1.770824033058082,0.3275783235734924,0.07830965518951416,Looking Straight,Partially Open,Stiff,Neutral
-0.5912015810608864,0.09837043285369873,0.7246853858232498,1.311293892977453,0.00342637300491333,0.5613258532844612,1.1191087365150452,0.044478386640548706,0.5437046438455582,0.49922625720500946,92.27599264625054,0.18009594686182234,0.07518214805708115,0.32084028520695224,0.09837043285369873,Looking Straight,Partially Open,Slouched,Neutral
-0.5919762253761292,0.09807085990905762,0.7289411872625351,1.3158696870036177,0.004072949290275574,0.5625657232530006,1.1272522807121277,0.04275733232498169,0.5450520366430283,0.5022947043180466,92.1722207774386,0.1794530501250328,0.6284116741495941,0.3189903734044743,0.09807085990905762,Looking Straight,Partially Open,Slouched,Neutral
-0.5945731326937675,0.1067076325416565,0.8017251417040825,1.4396518521724613,0.0033974647521972656,0.5670095754295021,1.1286280453205109,0.048092931509017944,0.5508203506469727,0.5027274191379547,92.44000317724625,0.18092659234442482,1.5471032196290897,0.31908913038615855,0.1067076325416565,Looking Straight,Partially Open,Slouched,Low
-0.595800057053566,0.10617464780807495,0.791098952293396,1.4409061089704678,0.005716100335121155,0.5591911112263869,1.1126708090305328,0.036623209714889526,0.55582395195961,0.5192007422447205,91.88519196730249,0.1807307414536629,-0.02013372670273975,0.32320031170970204,0.10617464780807495,Looking Straight,Partially Open,Slouched,Low
-0.5961490571498871,0.10159140825271606,0.8009179681539536,1.458535353183358,0.005608886480331421,0.558433436896461,1.1063938438892365,0.032741159200668335,0.5574096441268921,0.5246684849262238,91.69504099803665,0.1812835800687412,-1.478659140824839,0.32462880639139263,0.10159140825271606,Looking Straight,Partially Open,Slouched,Low
-0.595650739967823,0.09989738464355469,0.8001954853534698,1.4510320315928302,0.0039971619844436646,0.5604317132951764,1.1060721278190613,0.031620875000953674,0.5584694743156433,0.5268485993146896,91.63755084322877,0.17911166701669953,-1.0908658674213276,0.31959588076052076,0.09989738464355469,Looking Straight,Partially Open,Slouched,Neutral
-0.5968273431062698,0.09952312707901001,0.7966797202825546,1.4548906550618108,0.009510159492492676,0.5565481187777357,1.1056594550609589,0.032013311982154846,0.5573799163103104,0.5253666043281555,91.6584811420344,0.18051024108332875,-4.718841993524903,0.32433896547841484,0.09952312707901001,Looking Straight,Partially Open,Slouched,Neutral
-0.5941932275891304,0.09912127256393433,0.7951362431049347,1.4568494304932191,0.005844816565513611,0.5547094984184547,1.105480045080185,0.032940030097961426,0.5565895885229111,0.5236495584249496,91.70673947957481,0.17878267317244065,-4.865851312497515,0.3222996427538597,0.09912127256393433,Looking Straight,Partially Open,Slouched,Neutral
-0.5911787003278732,0.09721976518630981,0.7682834416627884,1.4323456323321813,0.007915541529655457,0.545110884300479,1.10616335272789,0.03211347758769989,0.5517654567956924,0.5196519792079926,91.6629099727085,0.17703479519505194,-6.7381348912591985,0.32476841004969886,0.09721976518630981,Looking Straight,Partially Open,Slouched,Neutral
-0.5816138535737991,0.09477114677429199,0.7402159720659256,1.4250615335803825,0.009124428033828735,0.5279924052972995,1.0985901951789856,0.029100969433784485,0.5360394865274429,0.5069385170936584,91.51737464139065,0.18073888870825622,-9.496022991778117,0.34231342514573976,0.09477114677429199,Looking Straight,Partially Open,Slouched,Neutral
-0.58109400421381,0.09266024827957153,0.7378759235143661,1.4274754690662452,0.007910430431365967,0.525139244935309,1.0953525006771088,0.029211878776550293,0.5297335386276245,0.5005216598510742,91.52765500915102,0.17882155462904858,-8.641859780521083,0.34052216884128955,0.09266024827957153,Looking Straight,Partially Open,Slouched,Neutral
-0.5657192021608353,0.07780975103378296,0.6533548533916473,1.2846389982632345,0.007997855544090271,0.5144980227957198,1.0881071388721466,0.015546590089797974,0.5097015351057053,0.4941549450159073,90.81857140798601,0.17604512650706763,-9.357246922785777,0.3421687134004127,0.07780975103378296,Looking Straight,Partially Open,Stiff,Neutral
-0.555561974644661,0.06366574764251709,0.6880134046077728,1.352192790294534,0.00772501528263092,0.5127708273445977,1.0865383744239807,0.0005676448345184326,0.4879470616579056,0.48737941682338715,90.02993327349215,0.17494487395551916,-12.071683507713098,0.3411755595798566,0.06366574764251709,Looking Straight,Partially Open,Stiff,Neutral
-0.556535005569458,0.04917842149734497,0.6974854916334152,1.3899379974653086,0.008095279335975647,0.5042045877167183,1.0764053761959076,-0.005613192915916443,0.4774005562067032,0.48301374912261963,89.70121911729609,0.1721300962189976,-12.284907932584176,0.341389389173323,0.04917842149734497,Looking Straight,Partially Open,Stiff,Confident
-0.5512184798717499,0.03938239812850952,0.7352993115782738,1.4561434763571697,0.006868183612823486,0.5064869337792017,1.0758180916309357,-0.010966405272483826,0.4575459957122803,0.4685124009847641,89.41597284717754,0.1725046630596388,-11.433090417306447,0.3405905494392094,0.03938239812850952,Looking Straight,Partially Open,Stiff,Confident
-0.5480038225650787,0.026417315006256104,0.7026190683245659,1.3827664279560534,0.005134284496307373,0.5088018989496377,1.0829578340053558,-0.017074070870876312,0.44067997485399246,0.4577540457248688,89.09674123537681,0.17135259335491176,-13.096488788080197,0.3367766388227899,0.026417315006256104,Looking Straight,Partially Open,Upright,Confident
-0.5517802089452744,0.02691507339477539,0.7068503722548485,1.3741215216573919,0.0031719952821731567,0.5150953178136187,1.0912137031555176,-0.008946575224399567,0.4449816420674324,0.45392821729183197,89.53025744189756,0.16933737439605595,-13.09053608401821,0.32874958971638085,0.02691507339477539,Looking Straight,Partially Open,Upright,Confident
-0.5501032769680023,0.02090209722518921,0.7036556899547577,1.3617337358140669,0.006211578845977783,0.5171477362739069,1.0878708064556122,-0.00321979820728302,0.4375390559434891,0.4407588541507721,89.83042075549146,0.17123890468018754,-14.637406181993795,0.33112182973859333,0.02090209722518921,Looking Straight,Partially Open,Upright,Confident
-0.5536644160747528,0.016441047191619873,0.7115435674786568,1.3649711240039528,0.0060203224420547485,0.5215375761705799,1.0855710804462433,-0.0019030198454856873,0.43510497361421585,0.43700799345970154,89.89955987613338,0.16881464101835256,-14.1822672028852,0.3236864393508976,0.016441047191619873,Looking Straight,Partially Open,Upright,Confident
-0.5557135492563248,0.012771070003509521,0.7071510329842567,1.3374661891144535,0.006304949522018433,0.5288686381938204,1.096630722284317,-0.0021245628595352173,0.4334220290184021,0.4355465918779373,89.88899788197425,0.1705894629738763,-14.5486370547503,0.32255545262897306,0.012771070003509521,Looking Straight,Partially Open,Upright,Confident
-0.5625414401292801,0.01377880573272705,0.7076088488101959,1.3528301046351172,0.004808589816093445,0.5232296353692089,1.0888878107070923,-0.000394575297832489,0.4353698417544365,0.435764417052269,89.97923799122913,0.17025316177208732,-14.100887205643868,0.32538898843516545,0.01377880573272705,Looking Straight,Partially Open,Upright,Confident
-0.5699635520577431,0.010595977306365967,0.7327433153986931,1.3973916277777987,0.008569583296775818,0.5244620879151367,1.09093376994133,-0.004836581647396088,0.43690288811922073,0.4417394697666168,89.7459846713678,0.17432037862676153,-13.333748477168424,0.3323793704893467,0.010595977306365967,Looking Straight,Partially Open,Upright,Confident
-0.5683712884783745,0.00856471061706543,0.7437394186854362,1.4174714559478692,0.005423903465270996,0.524754357536619,1.0922362804412842,-0.006863102316856384,0.4385860413312912,0.4454491436481476,89.63998483747793,0.17019674245111005,-12.821021742310242,0.3243360250500315,0.00856471061706543,Looking Straight,Partially Open,Upright,Confident
-0.570031113922596,0.015144169330596924,0.7460614964365959,1.4309242791100212,0.011078089475631714,0.5215942271239418,1.0956856310367584,0.003025956451892853,0.45163214951753616,0.4486061930656433,90.15823342754463,0.1805851600287148,-7.159603023109648,0.3462177122328541,0.015144169330596924,Looking Straight,Partially Open,Upright,Confident
-0.5840567946434021,0.026370346546173096,0.7344791367650032,1.4156055943986983,0.016012638807296753,0.5195041907471547,1.1042267978191376,0.01509830355644226,0.47908711433410645,0.4639888107776642,90.78336730221905,0.18265027970617698,-5.550001234038895,0.3515857676595217,0.026370346546173096,Looking Straight,Partially Open,Upright,Confident
-0.5771963447332382,0.04547262191772461,0.6785696595907211,1.320759615166392,0.010171473026275635,0.515770709461113,1.1120691895484924,0.020743176341056824,0.48623792827129364,0.4654947519302368,91.0686013619433,0.17942297757771292,-5.833405141219306,0.34787353040109126,0.04547262191772461,Looking Straight,Partially Open,Stiff,Confident
-0.5727228447794914,0.059813857078552246,0.6896613389253616,1.3468419795208502,0.014855816960334778,0.5155297756363317,1.1132323741912842,0.03487399220466614,0.5080330520868301,0.473159059882164,91.79430581151105,0.17750209013625473,-1.8054724730757024,0.34431006418040416,0.059813857078552246,Looking Straight,Partially Open,Stiff,Neutral
-0.5651059523224831,0.08627218008041382,0.7291913032531738,1.3962373583039582,0.007214561104774475,0.5293224457540071,1.115671545267105,0.052790552377700806,0.5306958109140396,0.4779052585363388,92.70906033967603,0.17956319310110044,2.403376765130028,0.3392321533716882,0.08627218008041382,Looking Straight,Partially Open,Slouched,Neutral
-0.5699287056922913,0.09813278913497925,0.7446611523628235,1.417931183704286,-0.0007585585117340088,0.534254327711631,1.114161640405655,0.05741627514362335,0.5392339080572128,0.4818176329135895,92.95002325359498,0.17309712976283395,3.9558392678162857,0.3239976183333134,0.09813278913497925,Looking Straight,Partially Open,Slouched,Neutral
-0.5803016349673271,0.10485470294952393,0.7512185126543045,1.430555334010176,0.002057120203971863,0.5354800729907034,1.1142920851707458,0.04923181235790253,0.5469541549682617,0.4977223426103592,92.52980507333781,0.18092795743090165,4.426894944370677,0.33787990731457673,0.10485470294952393,Looking Straight,Partially Open,Slouched,Low
-0.5820881649851799,0.11290091276168823,0.7687514126300812,1.4454653750154753,0.00394439697265625,0.5436783652855516,1.1152965128421783,0.04635222256183624,0.5652260184288025,0.5188737958669662,92.37986866127144,0.1793649874712035,7.779366891793603,0.32991010664365344,0.11290091276168823,Looking Straight,Partially Open,Slouched,Low
-0.5811703950166702,0.11559402942657471,0.7279118448495865,1.3671544282429515,0.0018432140350341797,0.5448222942850559,1.1167547702789307,0.04352125525474548,0.5711420029401779,0.5276207476854324,92.23175497521103,0.17953478790904723,8.533480103387824,0.32952907726480263,0.11559402942657471,Looking Straight,Partially Open,Slouched,Low
-0.5834886580705643,0.12202590703964233,0.7376713454723358,1.3390137008546368,0.001599431037902832,0.564249298477113,1.1225667893886566,0.04263320565223694,0.5817507058382034,0.5391175001859665,92.17495241802811,0.18220557355475098,6.637961575166862,0.32291679235847837,0.12202590703964233,Looking Straight,Partially Open,Slouched,Low
-0.582529716193676,0.1196976900100708,0.7136425822973251,1.306587207489441,-0.0013326704502105713,0.5591406079070762,1.1228984594345093,0.029754579067230225,0.5883483737707138,0.5585937947034836,91.51786917794506,0.18377318385930283,8.259387999370153,0.3286707873842069,0.1196976900100708,Looking Straight,Partially Open,Slouched,Low
-0.5854369476437569,0.1217038631439209,0.7244469374418259,1.303352408631559,-0.00042515993118286133,0.5689917388952275,1.1281477212905884,0.03597268462181091,0.589951902627945,0.553979218006134,91.82634318079846,0.18472324224747427,8.960697359015171,0.3246501304327174,0.1217038631439209,Looking Straight,Partially Open,Slouched,Low
-0.5812785550951958,0.12438303232192993,0.7277232259511948,1.3029821426347452,0.0016400814056396484,0.5721790096395369,1.1231267750263214,0.041636526584625244,0.5942144244909286,0.5525778979063034,92.12309539158446,0.18637700033590948,8.492439086081426,0.32573197757345873,0.12438303232192993,Looking Straight,Partially Open,Slouched,Low
-0.5882943272590637,0.1215054988861084,0.7413385361433029,1.3287109033121574,-0.0009367167949676514,0.5710056343169513,1.1179771423339844,0.03920640051364899,0.5981233268976212,0.5589169263839722,92.0084856711414,0.18869862285165506,9.271273818051467,0.3304671819523817,0.1215054988861084,Looking Straight,Partially Open,Slouched,Low
-0.5908484607934952,0.12315911054611206,0.7399382889270782,1.314446100168905,0.0008664429187774658,0.5762331543924515,1.116936832666397,0.04286469519138336,0.5989807844161987,0.5561160892248154,92.1977621345406,0.1883267942864668,8.213122217074854,0.326823947651933,0.12315911054611206,Looking Straight,Partially Open,Slouched,Low
-0.5869240313768387,0.12962359189987183,0.7351996302604675,1.2960058300894812,0.001137077808380127,0.5818924227640461,1.1160331666469574,0.04612593352794647,0.6009025573730469,0.5547766238451004,92.36670210447534,0.1902412684307093,8.791448315266585,0.3269354626187511,0.12962359189987183,Looking Straight,Partially Open,Slouched,Low
-0.5863731279969215,0.132468581199646,0.7323424369096756,1.2929909872916885,-0.00013202428817749023,0.5816690190872392,1.1152785420417786,0.045692235231399536,0.6008430123329163,0.5551507771015167,92.34605873370904,0.18422564606530484,8.931325099124157,0.31671902752254805,0.132468581199646,Looking Straight,Partially Open,Slouched,Low
-0.5868929475545883,0.13159805536270142,0.6904506087303162,1.2223479281104832,-0.0005128085613250732,0.5799733577881282,1.114883691072464,0.043498069047927856,0.6008719205856323,0.5573738515377045,92.23430690572981,0.18494138506340724,8.78375881948256,0.31887910466909536,0.13159805536270142,Looking Straight,Partially Open,Slouched,Low
-0.5871214494109154,0.13549095392227173,0.70028056204319,1.2423790268768873,-0.0019302964210510254,0.5797070033376581,1.1150133907794952,0.04653102159500122,0.6034367084503174,0.5569056868553162,92.38964406566191,0.18584439095834968,10.240614661803102,0.3205833117218736,0.13549095392227173,Looking Straight,Partially Open,Slouched,Low
-0.5872481763362885,0.1351678967475891,0.7114311456680298,1.2579850287183978,-0.0012849271297454834,0.5814514710942977,1.1157369911670685,0.04476666450500488,0.6035404354333878,0.5587737709283829,92.29764352704582,0.18455609112141438,8.395429535164716,0.31740583745377393,0.1351678967475891,Looking Straight,Partially Open,Slouched,Low
-0.5861420035362244,0.13702940940856934,0.7129029482603073,1.2588534399540654,-0.0021435320377349854,0.582644179214123,1.1173318028450012,0.04422608017921448,0.6036320477724075,0.559405967593193,92.26669072865207,0.1836163942909285,9.548863436559378,0.3151432741310354,0.13702940940856934,Looking Straight,Partially Open,Slouched,Low
-0.5871977508068085,0.13442695140838623,0.71156045794487,1.2578753542219097,-0.0006810426712036133,0.5814276616311176,1.118812918663025,0.041770294308662415,0.6029189378023148,0.5611486434936523,92.13811487367731,0.1848219659921833,8.013702171711842,0.31787611458610343,0.13442695140838623,Looking Straight,Partially Open,Slouched,Low
-0.5884232297539711,0.13410478830337524,0.7101095467805862,1.2573298254801137,0.0007314980030059814,0.5804692780913274,1.120167225599289,0.041918009519577026,0.6027950346469879,0.5608770251274109,92.14307724293856,0.185825419217384,6.497986671226917,0.32012963688346546,0.13410478830337524,Looking Straight,Partially Open,Slouched,Low
-0.5886214673519135,0.13174712657928467,0.7066230326890945,1.2523287424061762,-0.0008847415447235107,0.5794143292609465,1.1220634579658508,0.039834678173065186,0.6030595898628235,0.5632249116897583,92.03321906283054,0.18398538360988279,8.459227907111963,0.3175368200585572,0.13174712657928467,Looking Straight,Partially Open,Slouched,Low
-0.5902382284402847,0.1269141435623169,0.7180477827787399,1.2699399792785437,0.00011053681373596191,0.5794774988796411,1.126579999923706,0.03792679309844971,0.603890672326088,0.5659638792276382,91.92815848401293,0.18557493320370308,7.5413245071697705,0.3202452788287599,0.1269141435623169,Looking Straight,Partially Open,Slouched,Low
-0.5926311314105988,0.11989825963973999,0.7168757021427155,1.2658693140047739,-0.001421213150024414,0.5788543874740064,1.136185497045517,0.03642885386943817,0.6043176054954529,0.5678887516260147,91.83641210510912,0.18539254969793004,8.85602423821471,0.32027493219312453,0.11989825963973999,Looking Straight,Partially Open,Slouched,Low
-0.5936121791601181,0.11984372138977051,0.717969998717308,1.2642511753937635,-0.0006311237812042236,0.580399127675349,1.1378451585769653,0.03593122959136963,0.6034900993108749,0.5675588697195053,91.80870296318672,0.18150332262360833,8.01736008442137,0.3127215634361424,0.11984372138977051,Looking Straight,Partially Open,Slouched,Low
-0.5897812098264694,0.11795109510421753,0.7170901596546173,1.2610856646224273,-6.279349327087402e-05,0.5807239273849799,1.13916477560997,0.035488665103912354,0.6029363423585892,0.5674476772546768,91.7843716310013,0.18341162240418685,7.885861774918067,0.3158327283501057,0.11795109510421753,Looking Straight,Partially Open,Slouched,Low
-0.5885546281933784,0.11697876453399658,0.7153584361076355,1.2573556041696203,-0.00036963820457458496,0.5808304862911896,1.1401314735412598,0.03469531238079071,0.6028809547424316,0.5681856423616409,91.74302852690136,0.18315986387354116,7.98769517238925,0.31534134002345915,0.11697876453399658,Looking Straight,Partially Open,Slouched,Low
-0.587838664650917,0.11715269088745117,0.7125947177410126,1.2517231133916509,-9.325146675109863e-05,0.5812104811518723,1.1401956677436829,0.034477367997169495,0.6027898043394089,0.5683124363422394,91.73198863473752,0.1835361798651396,7.908879279578664,0.3157826395377425,0.11715269088745117,Looking Straight,Partially Open,Slouched,Low
-0.5877204984426498,0.11592531204223633,0.7097034454345703,1.24640688139899,-0.0010463297367095947,0.5810706255554234,1.1399303674697876,0.034464240074157715,0.6026770919561386,0.5682128518819809,91.73173224160715,0.18338888221227337,8.497781421067522,0.31560515047027005,0.11592531204223633,Looking Straight,Partially Open,Slouched,Low
-0.5872897058725357,0.11425185203552246,0.7098852694034576,1.2475343085836608,9.933114051818848e-05,0.5803774597249037,1.1404204368591309,0.03446666896343231,0.6024937480688095,0.5680270791053772,91.73111044073065,0.18290967134519187,6.1870273357901375,0.3151564008565912,0.11425185203552246,Looking Straight,Partially Open,Slouched,Low
-0.5871177166700363,0.11297619342803955,0.7097385674715042,1.247871628554646,-0.001239001750946045,0.5798615027733609,1.1407886743545532,0.03448866307735443,0.6023538261651993,0.5678651630878448,91.7316556318123,0.1820144341879241,7.677971299306837,0.31389294394848716,0.11297619342803955,Looking Straight,Partially Open,Slouched,Low
-0.5851161703467369,0.11369752883911133,0.7115401029586792,1.251538759500095,0.0006301999092102051,0.5797798175920005,1.1412550210952759,0.035608574748039246,0.6022224426269531,0.5666138678789139,91.7871197345305,0.1846059576253721,8.371150522169868,0.3184070090471518,0.11369752883911133,Looking Straight,Partially Open,Slouched,Low
-0.5849749818444252,0.11383885145187378,0.7074989825487137,1.2438544457068632,0.0005323588848114014,0.5800658459687017,1.1411751806735992,0.03614862263202667,0.6017702370882034,0.5656216144561768,91.81433247154439,0.18745913583909846,7.405495409097986,0.323168718072074,0.11383885145187378,Looking Straight,Partially Open,Slouched,Low
-0.5852470695972443,0.11383575201034546,0.706352636218071,1.2413198426846856,-0.00014287233352661133,0.580298525231543,1.1410870254039764,0.036627575755119324,0.601336807012558,0.5647092312574387,91.83849710577175,0.1856802735932415,7.911921510939272,0.31997371270098235,0.11383575201034546,Looking Straight,Partially Open,Slouched,Low
-0.5848595201969147,0.11689895391464233,0.7057511061429977,1.2403556298690257,-0.0003312230110168457,0.5808654462732002,1.1412771046161652,0.038318485021591187,0.601297914981842,0.5629794299602509,91.92298876086974,0.1841033781535926,6.5368083430797626,0.31694668590598635,0.11689895391464233,Looking Straight,Partially Open,Slouched,Low
